RxnID	Comps	Eq	Subs	Type	Class
HMR_8788	s	H2O[s] + NADP+[s] => ADP-ribose-2-phosphate[s] + H+[s] + nicotinamide[s]	Nicotinate and nicotinamide metabolism	Pan	Facultative
HMR_8790	n	ATP[n] + H+[n] + nicotinamide D-ribonucleotide[n] => NAD+[n] + PPi[n]	Nicotinate and nicotinamide metabolism	Pan	Facultative
HMR_4058	m	ATP[m] + dephospho-CoA[m] => ADP[m] + CoA[m]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4498	c	[ACP][c] + H2O[c] => apo-[ACP][c] + phosphopantetheine[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4500	c	apo-[ACP][c] + CoA[c] => [ACP][c] + PAP[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4715	m	ATP[m] + pantetheine[m] => ADP[m] + phosphopantetheine[m]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4717	c	H2O[c] + pantetheine[c] <=> cysteamine[c] + pantothenate[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4725	c	(R)-4-phosphopantothenoyl-cysteine[c] => CO2[c] + phosphopantetheine[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4732	c	dephospho-CoA[c] + H2O[c] => AMP[c] + phosphopantetheine[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4733	m	(R)-4-phosphopantothenoyl-cysteine[m] => CO2[m] + phosphopantetheine[m]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4734	m	ATP[m] + phosphopantetheine[m] => dephospho-CoA[m] + PPi[m]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_7731	l	CoA[l] + H2O[l] => dephospho-CoA[l] + Pi[l]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_8792	c	H2O[c] + phosphopantetheine[c] => pantetheine[c] + Pi[c]	Pantothenate and CoA biosynthesis	Pan	Facultative
HMR_4308	c	inositol-1-phosphate[c] => glucose-6-phosphate[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6539	c	inositol[c] + O2[c] => glucuronate[c] + H2O[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6560	c	D-myo-inositol-1,4,5-trisphosphate[c] + H2O[c] => 1D-myo-inositol-1,4-bisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6561	c	1D-myo-inositol-1,4-bisphosphate[c] + H2O[c] => 1D-myo-inositol-4-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6562	c	1D-myo-inositol-4-phosphate[c] + H2O[c] => inositol[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6567	c	1D-myo-inositol-1,3,4-trisphosphate[c] + ATP[c] => 1D-myo-inositol-1,3,4,6-tetrakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6568	c	1D-myo-inositol-1,3,4,6-tetrakisphosphate[c] + ATP[c] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6569	c	1D-myo-inositol-1,3,4-trisphosphate[c] + H2O[c] => 1D-myo-inositol-3,4-bisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6570	c	1D-myo-inositol-3,4-bisphosphate[c] + H2O[c] => 1D-myo-inositol-3-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6572	c	glucose-6-phosphate[c] => 1D-myo-inositol-3-phosphate[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6573	c	ATP[c] + D-myo-inositol-1,4,5-trisphosphate[c] => 1D-myo-inositol-1,4,5,6-tetrakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6574	c	1D-myo-inositol-1,4,5,6-tetrakisphosphate[c] + ATP[c] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_6581	r	ATP[r] + PI pool[r] => 1-phosphatidyl-1D-myo-inositol-5-phosphate[r] + ADP[r]	Inositol phosphate metabolism	Pan	Facultative
HMR_6585	r	1-phosphatidyl-1D-myo-inositol-5-phosphate[r] + H2O[r] => PI pool[r] + Pi[r]	Inositol phosphate metabolism	Pan	Facultative
HMR_7654	n	5-pp-inspP5[n] + H2O[n] => myo-inositol-hexakisphosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8799	n	1D-myo-inositol-1,3,4,5-tetrakisphosphate[n] + ATP[n] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8800	n	1D-myo-inositol-1,3,4,6-tetrakisphosphate[n] + ATP[n] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8803	n	1D-myo-inositol-1,4,5,6-tetrakisphosphate[n] + ATP[n] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8804	n	ATP[n] + D-myo-inositol-1,4,5-trisphosphate[n] => 1D-myo-inositol-1,4,5,6-tetrakisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8805	n	ATP[n] + D-myo-inositol-1,4,5-trisphosphate[n] => 1D-myo-inositol-1,3,4,5-tetrakisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8806	c	1D-myo-inositol-1,4-bisphosphate[c] + H2O[c] => inositol-1-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_8807	n	H2O[n] + phosphatidylinositol-3,4,5-trisphosphate[n] => phosphatidylinositol-4,5-bisphosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8808	n	H2O[n] + phosphatidylinositol-3,4,5-trisphosphate[n] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8809	n	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + H2O[n] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8810	n	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + H2O[n] => 1-phosphatidyl-1D-myo-inositol-3-phosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8811	n	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + ATP[n] => ADP[n] + phosphatidylinositol-3,4,5-trisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8812	n	1-phosphatidyl-1D-myo-inositol-3-phosphate[n] + H2O[n] => PI pool[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8814	n	1-phosphatidyl-1D-myo-inositol-3-phosphate[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8816	n	ATP[n] + phosphatidylinositol-4,5-bisphosphate[n] => ADP[n] + phosphatidylinositol-3,4,5-trisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8817	n	H2O[n] + phosphatidylinositol-4,5-bisphosphate[n] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8818	n	H2O[n] + phosphatidylinositol-4,5-bisphosphate[n] => 1,2-diacylglycerol-LD-TAG pool[n] + D-myo-inositol-1,4,5-trisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8819	n	1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8820	n	1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + H2O[n] => PI pool[n] + Pi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8821	n	1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + ATP[n] => ADP[n] + phosphatidylinositol-4,5-bisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8822	c	1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + H2O[c] => 1,2-diacylglycerol-LD-TAG pool[c] + 1D-myo-inositol-1,4-bisphosphate[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_8823	n	1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + H2O[n] => 1,2-diacylglycerol-LD-TAG pool[n] + 1D-myo-inositol-1,4-bisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8826	n	1-phosphatidyl-1D-myo-inositol-5-phosphate[n] + ATP[n] => ADP[n] + phosphatidylinositol-4,5-bisphosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8829	n	ATP[n] + PI pool[n] => 1-phosphatidyl-1D-myo-inositol-3-phosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8830	n	ATP[n] + PI pool[n] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8831	n	ATP[n] + PI pool[n] => 1-phosphatidyl-1D-myo-inositol-5-phosphate[n] + ADP[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8832	c	H2O[c] + PI pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + inositol-1-phosphate[c]	Inositol phosphate metabolism	Pan	Facultative
HMR_8833	n	H2O[n] + PI pool[n] => 1,2-diacylglycerol-LD-TAG pool[n] + inositol-1-phosphate[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_8836	n	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[n] + 2 H2O[n] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n] + Pi[n] + PPi[n]	Inositol phosphate metabolism	Pan	Facultative
HMR_3923	m	glycine[m] + NAD+[m] + THF[m] => 5,10-methylene-THF[m] + CO2[m] + H+[m] + NADH[m] + NH3[m]	Folate metabolism	Pan	Facultative
HMR_3929	c	5,10-methenyl-THF[c] + NH3[c] <=> 5-formiminotetrahydrofolate[c] + H+[c]	Folate metabolism	Pan	Facultative
HMR_3972	c	formaldehyde[c] + THF[c] => 5,10-methylene-THF[c] + H2O[c]	Folate metabolism	Pan	Facultative
HMR_4336	c	10-formyl-THF[c] + H2O[c] + NADP+[c] => CO2[c] + H+[c] + NADPH[c] + THF[c]	Folate metabolism	Pan	Facultative
HMR_4340	m	ATP[m] + formate[m] + THF[m] => 10-formyl-THF[m] + ADP[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_4656	m	folate[m] + H+[m] + NADPH[m] => dihydrofolate[m] + NADP+[m]	Folate metabolism	Pan	Facultative
HMR_4665	m	5,10-methenyl-THF[m] + H2O[m] => 5-formyl-THF[m] + H+[m]	Folate metabolism	Pan	Facultative
HMR_9726	c	5-formyl-THF[c] + glutamate[c] => N-formimino-L-glutamate[c] + THF[c]	Folate metabolism	Pan	Facultative
HMR_4666	m	5-formyl-THF[m] + ATP[m] + H+[m] => 5,10-methenyl-THF[m] + ADP[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_7145	c	GTP[c] + H2O[c] => cPMP[c] + PPi[c]	Folate metabolism	Pan	Facultative
HMR_7146	c	cPMP[c] + 2 PAPS[c] => molybdopterin[c] + 2 PAP[c]	Folate metabolism	Pan	Facultative
HMR_7147	c	ATP[c] + molybdopterin[c] => adenylated molybdopterin[c] + PPi[c]	Folate metabolism	Pan	Facultative
HMR_7909	m	10-formyl-THF[m] + 4 ATP[m] + 4 glutamate[m] => 10-formyl-THF-glu(5)[m] + 4 ADP[m] + 4 Pi[m]	Folate metabolism	Pan	Facultative
HMR_7911	m	10-formyl-THF-glu(5)[m] + ATP[m] + glutamate[m] => 10-formyl-THF-glu(6)[m] + ADP[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_7913	m	10-formyl-THF-glu(6)[m] + ATP[m] + glutamate[m] => 10-formyl-THF-glu(7)[m] + ADP[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_7916	l	10-formyl-THF-glu(5)[l] + 4 H2O[l] => 10-formyl-THF[l] + 4 glutamate[l]	Folate metabolism	Pan	Facultative
HMR_7919	l	10-formyl-THF-glu(6)[l] + H2O[l] => 10-formyl-THF-glu(5)[l] + glutamate[l]	Folate metabolism	Pan	Facultative
HMR_7925	l	10-formyl-THF-glu(7)[l] + H2O[l] => 10-formyl-THF-glu(6)[l] + glutamate[l]	Folate metabolism	Pan	Facultative
HMR_8112	m	4 ATP[m] + dihydrofolate[m] + 4 glutamate[m] => 4 ADP[m] + pentaglutamyl-folate(DHF)[m] + 4 Pi[m]	Folate metabolism	Pan	Facultative
HMR_8113	m	ATP[m] + glutamate[m] + pentaglutamyl-folate(DHF)[m] => ADP[m] + hexaglutamyl-folate(DHF)[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_8114	m	ATP[m] + glutamate[m] + hexaglutamyl-folate(DHF)[m] => ADP[m] + heptaglutamyl-folate(DHF)[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_8115	m	4 ATP[m] + 4 glutamate[m] + THF[m] => 4 ADP[m] + pentaglutamyl-folate(THF)[m] + 4 Pi[m]	Folate metabolism	Pan	Facultative
HMR_8116	m	ATP[m] + glutamate[m] + pentaglutamyl-folate(THF)[m] => ADP[m] + hexaglutamyl-folate(THF)[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_8117	m	ATP[m] + glutamate[m] + hexaglutamyl-folate(THF)[m] => ADP[m] + heptaglutamyl-folate(THF)[m] + Pi[m]	Folate metabolism	Pan	Facultative
HMR_8130	l	4 H2O[l] + pentaglutamyl-folate(DHF)[l] => dihydrofolate[l] + 4 glutamate[l]	Folate metabolism	Pan	Facultative
HMR_8133	l	4 H2O[l] + pentaglutamyl-folate(THF)[l] => 4 glutamate[l] + THF[l]	Folate metabolism	Pan	Facultative
HMR_8136	l	H2O[l] + hexaglutamyl-folate(DHF)[l] => glutamate[l] + pentaglutamyl-folate(DHF)[l]	Folate metabolism	Pan	Facultative
HMR_8138	l	H2O[l] + hexaglutamyl-folate(THF)[l] => glutamate[l] + pentaglutamyl-folate(THF)[l]	Folate metabolism	Pan	Facultative
HMR_8140	l	H2O[l] + heptaglutamyl-folate(DHF)[l] => glutamate[l] + hexaglutamyl-folate(DHF)[l]	Folate metabolism	Pan	Facultative
HMR_8142	l	H2O[l] + heptaglutamyl-folate(THF)[l] => glutamate[l] + hexaglutamyl-folate(THF)[l]	Folate metabolism	Pan	Facultative
HMR_8758	c	formate[c] + NAD+[c] => CO2[c] + H+[c] + NADH[c]	Folate metabolism	Pan	Facultative
HMR_7661	c	biocytin[c] + H2O[c] => biotin[c] + lysine[c]	Biotin metabolism	Pan	Facultative
HMR_7662	n	biocytin[n] + H2O[n] => biotin[n] + lysine[n]	Biotin metabolism	Pan	Facultative
HMR_7669	c	[apocarboxlase][c] + lysine[c] => apoC-lys[c] + H2O[c]	Biotin metabolism	Pan	Facultative
HMR_7670	c	apoC-lys[c] + biotinyl-5-AMP[c] => AMP[c] + apoC-lys_btn[c]	Biotin metabolism	Pan	Facultative
HMR_7671	c	apoC-lys_btn[c] + H2O[c] => [apocarboxlase][c] + biocytin[c]	Biotin metabolism	Pan	Facultative
HMR_4160	c	GTP[c] + H2O[c] => 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[c] + formate[c]	Biopterin metabolism	Pan	Facultative
HMR_4162	n	GTP[n] + H2O[n] => 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[n] + formate[n]	Biopterin metabolism	Pan	Facultative
HMR_4163	c	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[c] => 6-pyruvoyltetrahydropterin[c] + triphosphate[c]	Biopterin metabolism	Pan	Facultative
HMR_4169	c	GTP[c] + H2O[c] => formamidopyrimidine nucleoside triphosphate[c]	Biopterin metabolism	Pan	Facultative
HMR_4170	n	GTP[n] + H2O[n] => formamidopyrimidine nucleoside triphosphate[n]	Biopterin metabolism	Pan	Facultative
HMR_4816	c	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[c] + 3 H2O[c] => dihydroneopterin[c] + 3 Pi[c]	Biopterin metabolism	Pan	Facultative
HMR_4817	c	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine[c] <=> 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[c] + H2O[c]	Biopterin metabolism	Pan	Facultative
HMR_4818	n	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine[n] <=> 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[n] + H2O[n]	Biopterin metabolism	Pan	Facultative
HMR_4833	c	2,5-diaminopyrimidine nucleoside triphosphate[c] + formate[c] <=> formamidopyrimidine nucleoside triphosphate[c] + H2O[c]	Biopterin metabolism	Pan	Facultative
HMR_4834	n	2,5-diaminopyrimidine nucleoside triphosphate[n] + formate[n] <=> formamidopyrimidine nucleoside triphosphate[n] + H2O[n]	Biopterin metabolism	Pan	Facultative
HMR_4835	c	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine[c] <=> 2,5-diaminopyrimidine nucleoside triphosphate[c]	Biopterin metabolism	Pan	Facultative
HMR_4836	n	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine[n] <=> 2,5-diaminopyrimidine nucleoside triphosphate[n]	Biopterin metabolism	Pan	Facultative
HMR_8538	c	4alpha-hydroxytetrahydrobiopterin[c] => dihydrobiopterin[c] + H2O[c]	Biopterin metabolism	Pan	Facultative
HMR_8738	n	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[n] => 6-pyruvoyltetrahydropterin[n] + triphosphate[n]	Biopterin metabolism	Pan	Facultative
HMR_8739	n	6-pyruvoyltetrahydropterin[n] + 2 H+[n] + 2 NADPH[n] => 2 NADP+[n] + tetrahydrobiopterin[n]	Biopterin metabolism	Pan	Facultative
HMR_8740	c	5-methyl-THF[c] + dihydrobiopterin[c] => 5,10-methylene-THF[c] + tetrahydrobiopterin[c]	Biopterin metabolism	Pan	Facultative
HMR_6393	c	dehydroascorbic acid[c] + H2O[c] <=> hydroxide[c] + monodehydroascorbate[c]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_8345	r	D-glucurono-6,3-lactone[r] + H2O[r] <=> glucuronate[r]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_8346	r	H2O[r] + L-gulono-1,4-lactone[r] <=> L-gulonate[r]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_8348	c	D-glucurono-6,3-lactone[c] + H+[c] + NADPH[c] <=> L-gulono-1,4-lactone[c] + NADP+[c]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_8619	c	ascorbate[c] + 2 H+[c] + 2 O2-[c] => dehydroascorbic acid[c] + 2 H2O2[c]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_8620	c	dehydroascorbic acid[c] + 2 GSH[c] => ascorbate[c] + GSSG[c]	Ascorbate and aldarate metabolism	Pan	Facultative
HMR_4657	m	2-amino-3-oxoadipate[m] => 5-aminolevulinate[m] + CO2[m]	Porphyrin metabolism	Pan	Facultative
HMR_4755	m	3 O2[m] + protoporphyrinogen IX[m] => 3 H2O2[m] + protoporphyrin[m]	Porphyrin metabolism	Pan	Facultative
HMR_4757	c	3 O2[c] + protoporphyrinogen IX[c] => 3 H2O2[c] + protoporphyrin[c]	Porphyrin metabolism	Pan	Facultative
HMR_4762	m	apocytochrome-C[m] + heme[m] => cytochrome-C[m]	Porphyrin metabolism	Pan	Facultative
HMR_4770	c	coproporphyrin III[c] + 6 H+[c] <=> coproporphyrinogen III[c]	Porphyrin metabolism	Pan	Facultative
HMR_4771	c	H2O[c] + uroporphyrinogen I[c] <=> hydroxymethylbilane[c]	Porphyrin metabolism	Pan	Facultative
HMR_4772	c	uroporphyrinogen I[c] => 4 CO2[c] + coproporphyrinogen I[c]	Porphyrin metabolism	Pan	Facultative
HMR_4773	c	coproporphyrin I[c] + 6 H+[c] <=> coproporphyrinogen I[c]	Porphyrin metabolism	Pan	Facultative
HMR_6630	c	NADP+[c] + retinol[c] => H+[c] + NADPH[c] + retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6631	c	NAD+[c] + retinol[c] => H+[c] + NADH[c] + retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6632	r	NADP+[r] + retinol[r] => H+[r] + NADPH[r] + retinal[r]	Retinol metabolism	Pan	Facultative
HMR_6633	r	NAD+[r] + retinol[r] => H+[r] + NADH[r] + retinal[r]	Retinol metabolism	Pan	Facultative
HMR_6634	c	NADPH[c] + O2[c] + retinol[c] => 4-oxoretinol[c] + H+[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6635	c	PC-LD pool[c] + retinol[c] => 1-lysolecithin pool[c] + retinyl-ester[c]	Retinol metabolism	Pan	Facultative
HMR_6636	c	H2O[c] + retinyl-ester[c] => fatty acid-retinol pool[c] + retinol[c]	Retinol metabolism	Pan	Facultative
HMR_6637	c	H2O[c] + retinyl-ester[c] => 11-cis-retinol[c] + fatty acid-retinol pool[c]	Retinol metabolism	Pan	Facultative
HMR_6639	c	11-cis-retinol[c] + PC-LD pool[c] => 11-cis-retinyl-palmitate[c] + 1-lysolecithin pool[c]	Retinol metabolism	Pan	Facultative
HMR_6641	c	H+[c] + NADPH[c] + O2[c] + retinol[c] => 4-hydroxyvitamin A1[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6643	c	retinol[c] => 9-cis-retinol[c]	Retinol metabolism	Pan	Facultative
HMR_6645	c	retinol[c] => 13-cis-retinol[c]	Retinol metabolism	Pan	Facultative
HMR_6646	c	H2O[c] + NAD+[c] + retinal[c] => H+[c] + NADH[c] + retinoate[c]	Retinol metabolism	Pan	Facultative
HMR_6647	r	H2O[r] + NAD+[r] + retinal[r] => H+[r] + NADH[r] + retinoate[r]	Retinol metabolism	Pan	Facultative
HMR_6650	r	retinal[r] => 9-cis-retinal[r]	Retinol metabolism	Pan	Facultative
HMR_6651	c	retinal[c] => 11-cis-retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6652	r	9-cis-retinal[r] + H2O[r] + NAD+[r] <=> 9-cis-retinoate[r] + H+[r] + NADH[r]	Retinol metabolism	Pan	Facultative
HMR_6658	r	H+[r] + NADPH[r] + O2[r] + retinoate[r] => 18-hydroxy-all-trans-retinoate[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_6659	c	9-cis-retinoate[c] <=> retinoate[c]	Retinol metabolism	Pan	Facultative
HMR_6660	r	9-cis-retinoate[r] <=> retinoate[r]	Retinol metabolism	Pan	Facultative
HMR_6661	c	13-cis-retinoate[c] <=> retinoate[c]	Retinol metabolism	Pan	Facultative
HMR_6662	r	13-cis-retinoate[r] <=> retinoate[r]	Retinol metabolism	Pan	Facultative
HMR_6664	c	9-cis-retinoate[c] + NADPH[c] + O2[c] => 4-oxo-9-cis-retinoate[c] + H+[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6665	r	9-cis-retinoate[r] + NADPH[r] + O2[r] => 4-oxo-9-cis-retinoate[r] + H+[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_6668	c	4-oxo-9-cis-retinoate[c] + UDP-glucuronate[c] <=> 4-oxo-9-cis-retinoyl-beta-glucuronide[c] + UDP[c]	Retinol metabolism	Pan	Facultative
HMR_6669	r	4-oxo-9-cis-retinoate[r] + UDP-glucuronate[r] => 4-oxo-9-cis-retinoyl-beta-glucuronide[r] + UDP[r]	Retinol metabolism	Pan	Facultative
HMR_6671	c	11-cis-retinol[c] + palmitoyl-CoA[c] <=> 11-cis-retinyl-palmitate[c] + CoA[c]	Retinol metabolism	Pan	Facultative
HMR_6672	c	13-cis-retinal[c] <=> retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6673	r	13-cis-retinal[r] <=> retinal[r]	Retinol metabolism	Pan	Facultative
HMR_6674	r	13-cis-retinal[r] + H2O[r] + NAD+[r] <=> H+[r] + NADH[r] + retinoate[r]	Retinol metabolism	Pan	Facultative
HMR_6675	c	13-cis-retinal[c] + H2O[c] + NAD+[c] <=> 13-cis-retinoate[c] + H+[c] + NADH[c]	Retinol metabolism	Pan	Facultative
HMR_6676	r	13-cis-retinal[r] + H2O[r] + NAD+[r] <=> 13-cis-retinoate[r] + H+[r] + NADH[r]	Retinol metabolism	Pan	Facultative
HMR_6677	c	13-cis-retinal[c] + H+[c] + NADPH[c] + O2[c] => 4-OH-13-cis-retinal[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6678	r	13-cis-retinal[r] + H+[r] + NADPH[r] + O2[r] => 4-OH-13-cis-retinal[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_6679	c	13-cis-retinoate[c] + UDP-glucuronate[c] => 13-cis-retinoyl-glucuronide[c] + UDP[c]	Retinol metabolism	Pan	Facultative
HMR_6680	r	13-cis-retinoate[r] + UDP-glucuronate[r] => 13-cis-retinoyl-beta-D-glucuronide[r] + UDP[r]	Retinol metabolism	Pan	Facultative
HMR_6682	r	13-cis-retinoate[r] + NADPH[r] + O2[r] => 4-oxo-13-cis-retinoate[r] + H+[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_6687	c	13-cis-retinoate[c] + H+[c] + NADPH[c] + O2[c] => 5,8-epoxy-13-cis-retinoate[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6690	c	APE[c] + H+[c] + H2O[c] <=> PE-LD pool[c] + retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6691	c	A2PE-H2[c] + H2O[c] <=> APE[c] + H+[c] + retinal[c]	Retinol metabolism	Pan	Facultative
HMR_6692	c	A2PE-H2[c] + FAD[c] <=> A2PE[c] + FADH2[c]	Retinol metabolism	Pan	Facultative
HMR_6693	c	A2PE[c] + H2O[c] <=> N-retinylidene-N-retinylethanolamine[c] + phosphatidate-LD-PE pool[c]	Retinol metabolism	Pan	Facultative
HMR_6700	c	H+[c] + NADPH[c] + O2[c] + retinoate[c] => 4-hydroxy-all-trans-retinoate[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6701	r	H+[r] + NADPH[r] + O2[r] + retinoate[r] => 4-hydroxy-all-trans-retinoate[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_6702	c	4-hydroxy-all-trans-retinoate[c] + NADPH[c] + O2[c] => 4-oxo-all-trans-retinoate[c] + H+[c] + H2O[c] + NADP+[c]	Retinol metabolism	Pan	Facultative
HMR_6703	r	4-hydroxy-all-trans-retinoate[r] + NADPH[r] + O2[r] => 4-oxo-all-trans-retinoate[r] + H+[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Facultative
HMR_8697	c	beta-carotene[c] + O2[c] => 2 retinal[c]	Retinol metabolism	Pan	Facultative
