RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_9215	x	calcidiol[x] <=> calcidiol[s]	Exchange reactions	Core	0	Connectivity
HMR_9216	x	2-hydroxybutyrate[x] <=> 2-hydroxybutyrate[s]	Exchange reactions	Core	0	Connectivity
HMR_9217	x	2-methylcitrate[x] <=> 2-methylcitrate[s]	Exchange reactions	Core	0	Connectivity
HMR_9218	x	3,4-dihydroxyphenylethyleneglycol[x] <=> 3,4-dihydroxyphenylethyleneglycol[s]	Exchange reactions	Core	0	Connectivity
HMR_9219	x	L-dopa[x] <=> L-dopa[s]	Exchange reactions	Core	0	Connectivity
HMR_9220	x	cGMP[x] <=> cGMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9221	x	L-3-amino-isobutanoate[x] <=> L-3-amino-isobutanoate[s]	Exchange reactions	Core	0	Connectivity
HMR_9222	x	D-3-amino-isobutanoate[x] <=> D-3-amino-isobutanoate[s]	Exchange reactions	Core	0	Connectivity
HMR_9223	x	4-hydroxy-debrisoquine[x] <=> 4-hydroxy-debrisoquine[s]	Exchange reactions	Core	0	Connectivity
HMR_9224	x	4-hydroxyphenylacetate[x] <=> 4-hydroxyphenylacetate[s]	Exchange reactions	Core	0	Connectivity
HMR_9225	x	isocaproic-aldehyde[x] <=> isocaproic-aldehyde[s]	Exchange reactions	Core	0	Connectivity
HMR_9226	x	4-hydroxy-tolbutamide[x] <=> 4-hydroxy-tolbutamide[s]	Exchange reactions	Core	0	Connectivity
HMR_9227	x	4-nitrophenyl-sulfate[x] <=> 4-nitrophenyl-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9228	x	4-pyridoxate[x] <=> 4-pyridoxate[s]	Exchange reactions	Core	0	Connectivity
HMR_9229	x	5-alpha-dihydrotestosterone[x] <=> 5-alpha-dihydrotestosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9230	x	5alpha-dihydrotestosterone-glucuronide[x] <=> 5alpha-dihydrotestosterone-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9231	x	5alpha-dihydrotestosterone-sulfate[x] <=> 5alpha-dihydrotestosterone-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9232	x	pentaglutamyl-folate(DHF)[x] <=> pentaglutamyl-folate(DHF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9233	x	5-hydroxy-omeprazole[x] <=> 5-hydroxy-omeprazole[s]	Exchange reactions	Core	0	Connectivity
HMR_9234	x	5-methyl-THF[x] <=> 5-methyl-THF[s]	Exchange reactions	Core	0	Connectivity
HMR_9235	x	pentaglutamyl-folate(THF)[x] <=> pentaglutamyl-folate(THF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9236	x	hexaglutamyl-folate(DHF)[x] <=> hexaglutamyl-folate(DHF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9237	x	6beta-hydroxytestosterone[x] <=> 6beta-hydroxytestosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9238	x	hexaglutamyl-folate(THF)[x] <=> hexaglutamyl-folate(THF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9239	x	heptaglutamyl-folate(DHF)[x] <=> heptaglutamyl-folate(DHF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9240	x	heptaglutamyl-folate(THF)[x] <=> heptaglutamyl-folate(THF)[s]	Exchange reactions	Core	0	Connectivity
HMR_9241	x	L-arabitol[x] <=> L-arabitol[s]	Exchange reactions	Core	0	Connectivity
HMR_9242	x	acetaldehyde[x] <=> acetaldehyde[s]	Exchange reactions	Core	0	Connectivity
HMR_9243	x	acetone[x] <=> acetone[s]	Exchange reactions	Core	0	Connectivity
HMR_9244	x	type III A glycolipid[x] <=> type III A glycolipid[s]	Exchange reactions	Core	0	Connectivity
HMR_9245	x	type IIIAb[x] <=> type IIIAb[s]	Exchange reactions	Core	0	Connectivity
HMR_9246	x	N-acetylglucosamine[x] <=> N-acetylglucosamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9247	x	acetylcholine[x] <=> acetylcholine[s]	Exchange reactions	Core	0	Connectivity
HMR_9248	x	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[x] <=> sialyl(1,3)-sialyl(2,6)-galactosylgloboside[s]	Exchange reactions	Core	0	Connectivity
HMR_9249	x	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[x] <=> sialyl(2,3)-sialyl(2,6)-galactosylgloboside[s]	Exchange reactions	Core	0	Connectivity
HMR_9250	x	3,8-LD1[x] <=> 3,8-LD1[s]	Exchange reactions	Core	0	Connectivity
HMR_9251	x	disialylgalactosylgloboside[x] <=> disialylgalactosylgloboside[s]	Exchange reactions	Core	0	Connectivity
HMR_9252	x	VI3NeuAc-nLc6Cer[x] <=> VI3NeuAc-nLc6Cer[s]	Exchange reactions	Core	0	Connectivity
HMR_9253	x	adenine[x] <=> adenine[s]	Exchange reactions	Core	0	Connectivity
HMR_9254	x	adenosine[x] <=> adenosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9255	x	ADP[x] <=> ADP[s]	Exchange reactions	Core	0	Connectivity
HMR_9256	x	ADP-ribose-2-phosphate[x] <=> ADP-ribose-2-phosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9257	x	etiocholan-3alpha-ol-17-one 3-glucuronide[x] <=> etiocholan-3alpha-ol-17-one 3-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9258	x	1-alkyl-2-lysoglycerol-3-phosphocholine[x] <=> 1-alkyl-2-lysoglycerol-3-phosphocholine[s]	Exchange reactions	Core	0	Connectivity
HMR_9259	x	AKG[x] <=> AKG[s]	Exchange reactions	Core	0	Connectivity
HMR_9260	x	beta-alanine[x] <=> beta-alanine[s]	Exchange reactions	Core	0	Connectivity
HMR_9261	x	aldosterone[x] <=> aldosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9262	x	AMP[x] <=> AMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9263	x	androsterone[x] <=> androsterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9264	x	androsterone-glucuronide[x] <=> androsterone-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9265	x	antipyrine[x] <=> antipyrine[s]	Exchange reactions	Core	0	Connectivity
HMR_9266	x	alpha-pinene-oxide[x] <=> alpha-pinene-oxide[s]	Exchange reactions	Core	0	Connectivity
HMR_9267	x	(+)-alpha-pinene[x] <=> (+)-alpha-pinene[s]	Exchange reactions	Core	0	Connectivity
HMR_9268	x	20alpha-hydroxy-4-pregnen-3-one[x] <=> 20alpha-hydroxy-4-pregnen-3-one[s]	Exchange reactions	Core	0	Connectivity
HMR_9269	x	aquacob(III)alamin[x] <=> aquacob(III)alamin[s]	Exchange reactions	Core	0	Connectivity
HMR_9270	x	L-arabinose[x] <=> L-arabinose[s]	Exchange reactions	Core	0	Connectivity
HMR_9271	x	bilirubin-bisglucuronoside[x] <=> bilirubin-bisglucuronoside[s]	Exchange reactions	Core	0	Connectivity
HMR_9272	x	bilirubin-monoglucuronoside[x] <=> bilirubin-monoglucuronoside[s]	Exchange reactions	Core	0	Connectivity
HMR_9273	x	bilirubin[x] <=> bilirubin[s]	Exchange reactions	Core	0	Connectivity
HMR_9275	x	cAMP[x] <=> cAMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9276	x	beta-carotene[x] <=> beta-carotene[s]	Exchange reactions	Core	0	Connectivity
HMR_9277	x	(-)-trans-carveol[x] <=> (-)-trans-carveol[s]	Exchange reactions	Core	0	Connectivity
HMR_9278	x	calcitroic acid[x] <=> calcitroic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9279	x	cys-gly[x] <=> cys-gly[s]	Exchange reactions	Core	0	Connectivity
HMR_9280	x	cholate[x] <=> cholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9281	x	glycocholate[x] <=> glycocholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9282	x	taurocholate[x] <=> taurocholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9283	x	glycochenodeoxycholate[x] <=> glycochenodeoxycholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9284	x	taurochenodeoxycholate[x] <=> taurochenodeoxycholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9285	x	cholesterol[x] <=> cholesterol[s]	Exchange reactions	Core	0	Connectivity
HMR_9286	x	citrate[x] <=> citrate[s]	Exchange reactions	Core	0	Connectivity
HMR_9287	x	CMP[x] <=> CMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9288	x	CO[x] <=> CO[s]	Exchange reactions	Core	0	Connectivity
HMR_9289	x	coumarin[x] <=> coumarin[s]	Exchange reactions	Core	0	Connectivity
HMR_9290	x	creatine[x] <=> creatine[s]	Exchange reactions	Core	0	Connectivity
HMR_9291	x	cytosine[x] <=> cytosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9292	x	L-carnitine[x] <=> L-carnitine[s]	Exchange reactions	Core	0	Connectivity
HMR_9293	x	cortisol[x] <=> cortisol[s]	Exchange reactions	Core	0	Connectivity
HMR_9294	x	corticosterone[x] <=> corticosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9295	x	cytidine[x] <=> cytidine[s]	Exchange reactions	Core	0	Connectivity
HMR_9296	x	deoxycytidine[x] <=> deoxycytidine[s]	Exchange reactions	Core	0	Connectivity
HMR_9297	x	deoxyadenosine[x] <=> deoxyadenosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9298	x	5-deoxyadenosine[x] <=> 5-deoxyadenosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9299	x	debrisoquin[x] <=> debrisoquin[s]	Exchange reactions	Core	0	Connectivity
HMR_9300	x	deoxyguanosine[x] <=> deoxyguanosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9301	x	dehydroascorbic acid[x] <=> dehydroascorbic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9302	x	dehydroepiandrosterone sulfate[x] <=> dehydroepiandrosterone sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9303	x	dihydrofolate[x] <=> dihydrofolate[s]	Exchange reactions	Core	0	Connectivity
HMR_9304	x	digalactosylceramidesulfate[x] <=> digalactosylceramidesulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9305	x	deoxyinosine[x] <=> deoxyinosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9306	x	edaravone[x] <=> edaravone[s]	Exchange reactions	Core	0	Connectivity
HMR_9307	x	2,6-dimethylheptanoyl-carnitine[x] <=> 2,6-dimethylheptanoyl-carnitine[s]	Exchange reactions	Core	0	Connectivity
HMR_9308	x	dopamine-3-O-sulfate[x] <=> dopamine-3-O-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9309	x	deoxyribose[x] <=> deoxyribose[s]	Exchange reactions	Core	0	Connectivity
HMR_9310	x	deoxyuridine[x] <=> deoxyuridine[s]	Exchange reactions	Core	0	Connectivity
HMR_9311	x	aflatoxin B1-exo-8,9-epoxide[x] <=> aflatoxin B1-exo-8,9-epoxide[s]	Exchange reactions	Core	0	Connectivity
HMR_9312	x	ebastine[x] <=> ebastine[s]	Exchange reactions	Core	0	Connectivity
HMR_9313	x	hydroxylated-ebastine[x] <=> hydroxylated-ebastine[s]	Exchange reactions	Core	0	Connectivity
HMR_9314	x	estradiol-17beta[x] <=> estradiol-17beta[s]	Exchange reactions	Core	0	Connectivity
HMR_9315	x	16-glucuronide-estriol[x] <=> 16-glucuronide-estriol[s]	Exchange reactions	Core	0	Connectivity
HMR_9316	x	estrone-glucuronide[x] <=> estrone-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9317	x	estrone 3-sulfate[x] <=> estrone 3-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9318	x	formate[x] <=> formate[s]	Exchange reactions	Core	0	Connectivity
HMR_9319	x	III3Fuc-nLc6Cer[x] <=> III3Fuc-nLc6Cer[s]	Exchange reactions	Core	0	Connectivity
HMR_9320	x	glycolipid[x] <=> glycolipid[s]	Exchange reactions	Core	0	Connectivity
HMR_9321	x	fucacgalfucgalacglcgalgluside heparan sulfate[x] <=> fucacgalfucgalacglcgalgluside heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9322	x	IV3NeuAc,III3Fuc-nLc4Cer[x] <=> IV3NeuAc,III3Fuc-nLc4Cer[s]	Exchange reactions	Core	0	Connectivity
HMR_9323	x	IV3Neu5Ac,III4Fuc-Lc4Cer[x] <=> IV3Neu5Ac,III4Fuc-Lc4Cer[s]	Exchange reactions	Core	0	Connectivity
HMR_9327	x	lacto-N-fucopentaosyl-III-ceramide[x] <=> lacto-N-fucopentaosyl-III-ceramide[s]	Exchange reactions	Core	0	Connectivity
HMR_9328	x	fucgalfucgalacglcgalgluside heparan sulfate[x] <=> fucgalfucgalacglcgalgluside heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9329	x	fucosyl-galactosylgloboside[x] <=> fucosyl-galactosylgloboside[s]	Exchange reactions	Core	0	Connectivity
HMR_9330	x	6-deoxy-L-galactose[x] <=> 6-deoxy-L-galactose[s]	Exchange reactions	Core	0	Connectivity
HMR_9331	x	gal-glcnac-gal-globoside[x] <=> gal-glcnac-gal-globoside[s]	Exchange reactions	Core	0	Connectivity
HMR_9332	x	galfuc12gal14acglcgalgluside heparan sulfate[x] <=> galfuc12gal14acglcgalgluside heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9335	x	galgalgalthcrm heparan sulfate[x] <=> galgalgalthcrm heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9336	x	globoside[x] <=> globoside[s]	Exchange reactions	Core	0	Connectivity
HMR_9337	x	GD1beta[x] <=> GD1beta[s]	Exchange reactions	Core	0	Connectivity
HMR_9338	x	(5-L-glutamyl)-L-amino acid[x] <=> (5-L-glutamyl)-L-amino acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9339	x	GD1c[x] <=> GD1c[s]	Exchange reactions	Core	0	Connectivity
HMR_9340	x	GDP[x] <=> GDP[s]	Exchange reactions	Core	0	Connectivity
HMR_9341	x	betaine[x] <=> betaine[s]	Exchange reactions	Core	0	Connectivity
HMR_9342	x	glycerate[x] <=> glycerate[s]	Exchange reactions	Core	0	Connectivity
HMR_9343	x	GMP[x] <=> GMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9344	x	GP1c[x] <=> GP1c[s]	Exchange reactions	Core	0	Connectivity
HMR_9345	x	GP1calpha[x] <=> GP1calpha[s]	Exchange reactions	Core	0	Connectivity
HMR_9346	x	GQ1b[x] <=> GQ1b[s]	Exchange reactions	Core	0	Connectivity
HMR_9347	x	GQ1balpha[x] <=> GQ1balpha[s]	Exchange reactions	Core	0	Connectivity
HMR_9348	x	guanosine[x] <=> guanosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9349	x	GT1a[x] <=> GT1a[s]	Exchange reactions	Core	0	Connectivity
HMR_9350	x	GSSG[x] <=> GSSG[s]	Exchange reactions	Core	0	Connectivity
HMR_9351	x	GSH[x] <=> GSH[s]	Exchange reactions	Core	0	Connectivity
HMR_9352	x	GTP[x] <=> GTP[s]	Exchange reactions	Core	0	Connectivity
HMR_9353	x	guanine[x] <=> guanine[s]	Exchange reactions	Core	0	Connectivity
HMR_9354	x	H2O2[x] <=> H2O2[s]	Exchange reactions	Core	0	Connectivity
HMR_9355	x	4-hydroxy-17beta-estradiol[x] <=> 4-hydroxy-17beta-estradiol[s]	Exchange reactions	Core	0	Connectivity
HMR_9356	x	umbelliferone[x] <=> umbelliferone[s]	Exchange reactions	Core	0	Connectivity
HMR_9357	x	6-hydroxypaclitaxel[x] <=> 6-hydroxypaclitaxel[s]	Exchange reactions	Core	0	Connectivity
HMR_9358	x	hypoxanthine[x] <=> hypoxanthine[s]	Exchange reactions	Core	0	Connectivity
HMR_9359	x	IDP[x] <=> IDP[s]	Exchange reactions	Core	0	Connectivity
HMR_9360	x	IMP[x] <=> IMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9361	x	inositol[x] <=> inositol[s]	Exchange reactions	Core	0	Connectivity
HMR_9362	x	inosine[x] <=> inosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9363	x	cystine[x] <=> cystine[s]	Exchange reactions	Core	0	Connectivity
HMR_9364	x	leukotriene A4[x] <=> leukotriene A4[s]	Exchange reactions	Core	0	Connectivity
HMR_9365	x	leukotriene B4[x] <=> leukotriene B4[s]	Exchange reactions	Core	0	Connectivity
HMR_9366	x	leukotriene C4[x] <=> leukotriene C4[s]	Exchange reactions	Core	0	Connectivity
HMR_9367	x	LTD4[x] <=> LTD4[s]	Exchange reactions	Core	0	Connectivity
HMR_9368	x	leukotriene E4[x] <=> leukotriene E4[s]	Exchange reactions	Core	0	Connectivity
HMR_9369	x	limonene[x] <=> limonene[s]	Exchange reactions	Core	0	Connectivity
HMR_9370	x	maltose[x] <=> maltose[s]	Exchange reactions	Core	0	Connectivity
HMR_9371	x	maltotriose[x] <=> maltotriose[s]	Exchange reactions	Core	0	Connectivity
HMR_9372	x	methanol[x] <=> methanol[s]	Exchange reactions	Core	0	Connectivity
HMR_9373	x	L-metanephrine[x] <=> L-metanephrine[s]	Exchange reactions	Core	0	Connectivity
HMR_9374	x	3-mercaptolactate-cysteine-disulfide[x] <=> 3-mercaptolactate-cysteine-disulfide[s]	Exchange reactions	Core	0	Connectivity
HMR_9375	x	methylglyoxal[x] <=> methylglyoxal[s]	Exchange reactions	Core	0	Connectivity
HMR_9376	x	NAD+[x] <=> NAD+[s]	Exchange reactions	Core	0	Connectivity
HMR_9377	x	NADP+[x] <=> NADP+[s]	Exchange reactions	Core	0	Connectivity
HMR_9378	x	nicotinamide[x] <=> nicotinamide[s]	Exchange reactions	Core	0	Connectivity
HMR_9379	x	nifedipine[x] <=> nifedipine[s]	Exchange reactions	Core	0	Connectivity
HMR_9380	x	hydroxy-nifedipine[x] <=> hydroxy-nifedipine[s]	Exchange reactions	Core	0	Connectivity
HMR_9381	x	NO[x] <=> NO[s]	Exchange reactions	Core	0	Connectivity
HMR_9382	x	norepinephrine sulfate[x] <=> norepinephrine sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9383	x	O2-[x] <=> O2-[s]	Exchange reactions	Core	0	Connectivity
HMR_9384	x	9-O-acetylated-GD3[x] <=> 9-O-acetylated-GD3[s]	Exchange reactions	Core	0	Connectivity
HMR_9385	x	9-O-acetylated-GT3[x] <=> 9-O-acetylated-GT3[s]	Exchange reactions	Core	0	Connectivity
HMR_9386	x	hydroxide[x] <=> hydroxide[s]	Exchange reactions	Core	0	Connectivity
HMR_9387	x	omeprazole[x] <=> omeprazole[s]	Exchange reactions	Core	0	Connectivity
HMR_9388	x	(1R,2S)-naphthalene 1,2-oxide[x] <=> (1R,2S)-naphthalene 1,2-oxide[s]	Exchange reactions	Core	0	Connectivity
HMR_9389	x	[protein]-L-lysine[x] <=> [protein]-L-lysine[s]	Exchange reactions	Core	0	Connectivity
HMR_9390	x	perillyl alcohol[x] <=> perillyl alcohol[s]	Exchange reactions	Core	0	Connectivity
HMR_9391	x	phenylacetylglutamine[x] <=> phenylacetylglutamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9393	x	progesterone[x] <=> progesterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9394	x	D-proline[x] <=> D-proline[s]	Exchange reactions	Core	0	Connectivity
HMR_9395	x	prostaglandin D2[x] <=> prostaglandin D2[s]	Exchange reactions	Core	0	Connectivity
HMR_9396	x	prostaglandin E1[x] <=> prostaglandin E1[s]	Exchange reactions	Core	0	Connectivity
HMR_9397	x	prostaglandin E2[x] <=> prostaglandin E2[s]	Exchange reactions	Core	0	Connectivity
HMR_9398	x	prostaglandin F2alpha[x] <=> prostaglandin F2alpha[s]	Exchange reactions	Core	0	Connectivity
HMR_9399	x	pyridoxamine[x] <=> pyridoxamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9400	x	pyridoxal[x] <=> pyridoxal[s]	Exchange reactions	Core	0	Connectivity
HMR_9401	x	ribitol[x] <=> ribitol[s]	Exchange reactions	Core	0	Connectivity
HMR_9404	x	retinoate[x] <=> retinoate[s]	Exchange reactions	Core	0	Connectivity
HMR_9405	x	retinoyl-glucuronide[x] <=> retinoyl-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9406	x	ribose[x] <=> ribose[s]	Exchange reactions	Core	0	Connectivity
HMR_9407	x	D-serine[x] <=> D-serine[s]	Exchange reactions	Core	0	Connectivity
HMR_9408	x	(S)-3-sulfolactate[x] <=> (S)-3-sulfolactate[s]	Exchange reactions	Core	0	Connectivity
HMR_9409	x	sphingosylphosphorylcholine[x] <=> sphingosylphosphorylcholine[s]	Exchange reactions	Core	0	Connectivity
HMR_9410	x	sphinganine-1-phosphate[x] <=> sphinganine-1-phosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9411	x	sphingosine-1-phosphate[x] <=> sphingosine-1-phosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9412	x	serotonin[x] <=> serotonin[s]	Exchange reactions	Core	0	Connectivity
HMR_9413	x	starch structure 1[x] <=> starch structure 1[s]	Exchange reactions	Core	0	Connectivity
HMR_9414	x	starch structure 2[x] <=> starch structure 2[s]	Exchange reactions	Core	0	Connectivity
HMR_9415	x	succinate[x] <=> succinate[s]	Exchange reactions	Core	0	Connectivity
HMR_9416	x	sucrose[x] <=> sucrose[s]	Exchange reactions	Core	0	Connectivity
HMR_9417	x	D-tagatose[x] <=> D-tagatose[s]	Exchange reactions	Core	0	Connectivity
HMR_9418	x	taurine[x] <=> taurine[s]	Exchange reactions	Core	0	Connectivity
HMR_9419	x	paclitaxel[x] <=> paclitaxel[s]	Exchange reactions	Core	0	Connectivity
HMR_9420	x	thiocyanate[x] <=> thiocyanate[s]	Exchange reactions	Core	0	Connectivity
HMR_9421	x	THF[x] <=> THF[s]	Exchange reactions	Core	0	Connectivity
HMR_9422	x	thymine[x] <=> thymine[s]	Exchange reactions	Core	0	Connectivity
HMR_9423	x	thymidine[x] <=> thymidine[s]	Exchange reactions	Core	0	Connectivity
HMR_9424	x	thyroxine[x] <=> thyroxine[s]	Exchange reactions	Core	0	Connectivity
HMR_9425	x	tolbutamide[x] <=> tolbutamide[s]	Exchange reactions	Core	0	Connectivity
HMR_9426	x	trehalose[x] <=> trehalose[s]	Exchange reactions	Core	0	Connectivity
HMR_9427	x	triiodothyronine[x] <=> triiodothyronine[s]	Exchange reactions	Core	0	Connectivity
HMR_9428	x	3,5,3-triiodothyronine-4-sulfate[x] <=> 3,5,3-triiodothyronine-4-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9429	x	testosterone[x] <=> testosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9430	x	testosterone glucuronide[x] <=> testosterone glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9431	x	testosterone sulfate[x] <=> testosterone sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9432	x	thiosulfate[x] <=> thiosulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9433	x	thromboxane A2[x] <=> thromboxane A2[s]	Exchange reactions	Core	0	Connectivity
HMR_9434	x	tyramine-O-sulfate[x] <=> tyramine-O-sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9435	x	UDP[x] <=> UDP[s]	Exchange reactions	Core	0	Connectivity
HMR_9436	x	UMP[x] <=> UMP[s]	Exchange reactions	Core	0	Connectivity
HMR_9437	x	uracil[x] <=> uracil[s]	Exchange reactions	Core	0	Connectivity
HMR_9438	x	urea[x] <=> urea[s]	Exchange reactions	Core	0	Connectivity
HMR_9439	x	uridine[x] <=> uridine[s]	Exchange reactions	Core	0	Connectivity
HMR_9440	x	UTP[x] <=> UTP[s]	Exchange reactions	Core	0	Connectivity
HMR_9441	x	vitamin D2[x] <=> vitamin D2[s]	Exchange reactions	Core	0	Connectivity
HMR_9442	x	vitamin D3[x] <=> vitamin D3[s]	Exchange reactions	Core	0	Connectivity
HMR_9443	x	12-hydroxydodecanoic acid[x] <=> 12-hydroxydodecanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9444	x	14-hydroxytetradecanoic acid[x] <=> 14-hydroxytetradecanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9445	x	16-hydroxyhexadecanoic acid[x] <=> 16-hydroxyhexadecanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9446	x	19-hydroxytestosterone[x] <=> 19-hydroxytestosterone[s]	Exchange reactions	Core	0	Connectivity
HMR_9447	x	galactosylglycerol[x] <=> galactosylglycerol[s]	Exchange reactions	Core	0	Connectivity
HMR_9448	x	maltodecaose[x] <=> maltodecaose[s]	Exchange reactions	Core	0	Connectivity
HMR_9449	x	phenylacetylglycine[x] <=> phenylacetylglycine[s]	Exchange reactions	Core	0	Connectivity
HMR_9450	x	XTP[x] <=> XTP[s]	Exchange reactions	Core	0	Connectivity
HMR_9451	x	itaconate[x] <=> itaconate[s]	Exchange reactions	Core	0	Connectivity
HMR_9452	x	estriol[x] <=> estriol[s]	Exchange reactions	Core	0	Connectivity
HMR_9453	x	etiocholanolone[x] <=> etiocholanolone[s]	Exchange reactions	Core	0	Connectivity
HMR_9454	x	D-ornithine[x] <=> D-ornithine[s]	Exchange reactions	Core	0	Connectivity
HMR_9455	x	D-arginine[x] <=> D-arginine[s]	Exchange reactions	Core	0	Connectivity
HMR_9456	x	ADP-glucose[x] <=> ADP-glucose[s]	Exchange reactions	Core	0	Connectivity
HMR_9457	x	ADP-mannose[x] <=> ADP-mannose[s]	Exchange reactions	Core	0	Connectivity
HMR_9458	x	D-ribulose[x] <=> D-ribulose[s]	Exchange reactions	Core	0	Connectivity
HMR_9460	x	creatinine[x] <=> creatinine[s]	Exchange reactions	Core	0	Connectivity
HMR_9461	x	glucose-1,6-bisphosphate[x] <=> glucose-1,6-bisphosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9463	x	glycodeoxycholate[x] <=> glycodeoxycholate[s]	Exchange reactions	Core	0	Connectivity
HMR_9681	x	L-iduronic acid[x] <=> L-iduronic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9682	x	4-nitrophenyl-phosphate[x] <=> 4-nitrophenyl-phosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9683	x	5-L-gamma-glutamyl[x] <=> 5-L-gamma-glutamyl[s]	Exchange reactions	Core	0	Connectivity
HMR_9684	x	agmatine[x] <=> agmatine[s]	Exchange reactions	Core	0	Connectivity
HMR_9685	x	D-glucitol[x] <=> D-glucitol[s]	Exchange reactions	Core	0	Connectivity
HMR_9686	x	G00022[x] <=> G00022[s]	Exchange reactions	Core	0	Connectivity
HMR_9687	x	G00032[x] <=> G00032[s]	Exchange reactions	Core	0	Connectivity
HMR_9688	x	G00086[x] <=> G00086[s]	Exchange reactions	Core	0	Connectivity
HMR_9689	x	N-acetyl-D-mannosamine[x] <=> N-acetyl-D-mannosamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9690	x	orotate[x] <=> orotate[s]	Exchange reactions	Core	0	Connectivity
HMR_9691	x	pyridoxal-phosphate[x] <=> pyridoxal-phosphate[s]	Exchange reactions	Core	0	Connectivity
HMR_9692	x	spermine dialdehyde[x] <=> spermine dialdehyde[s]	Exchange reactions	Core	0	Connectivity
HMR_9693	x	xanthurenate[x] <=> xanthurenate[s]	Exchange reactions	Core	0	Connectivity
HMR_9694	x	homovanillate[x] <=> homovanillate[s]	Exchange reactions	Core	0	Connectivity
HMR_9695	x	G00040[x] <=> G00040[s]	Exchange reactions	Core	0	Connectivity
HMR_9696	x	G00079[x] <=> G00079[s]	Exchange reactions	Core	0	Connectivity
